cdek_id;city_name;region_name
16630;"17 Лет Октября, Майкопский р-н";Адыгея
16418;Абадзехская;Адыгея
16713;"Адамий, Красногвардейский р-н";Адыгея
1588;Адыгейск;Адыгея
16608;"Ассоколай, Теучежский р-н";Адыгея
1590;Афипсип;Адыгея
16631;"Безводная, Майкопский р-н";Адыгея
16439;Белое;Адыгея
16591;"Бжедугхабль, Красногвардейский р-н";Адыгея
16444;Блечепсин;Адыгея
16714;"Богурсуков, Красногвардейский р-н";Адыгея
16440;Большесидировское;Адыгея
16715;"Верхненазаровское, Красногвардейский р-н";Адыгея
16731;"Веселый, Шовгеновский р-н";Адыгея
16675;"Владимировское, Гиагинский р-н";Адыгея
16716;"Водный, Красногвардейский р-н";Адыгея
16676;"Вольно-Веселый, Гиагинский р-н";Адыгея
16428;Вольное;Адыгея
16632;"Вольный, Майкопский р-н";Адыгея
16609;"Вочепший, Теучежский р-н";Адыгея
16441;Габукай;Адыгея
16633;"Гавердовский, Майкопский р-н";Адыгея
16677;"Гавриловский, Гиагинский р-н";Адыгея
16610;"Гатлукай, Теучежский р-н";Адыгея
16678;"Георгиевское, Гиагинский р-н";Адыгея
16027;Гиагинская;Адыгея
16679;"Гончарка, Гиагинский р-н";Адыгея
16611;"Городской, Теучежский р-н";Адыгея
16634;"Гражданский, Майкопский р-н";Адыгея
16635;"Грозный (Кировское с/п),  Майкопский р-н";Адыгея
16636;"Грозный (Побединское с/п), Майкопский р-н";Адыгея
16637;"Гузерипль, Майкопский р-н";Адыгея
16638;"Дагестанская, Майкопский р-н";Адыгея
16424;Даховская;Адыгея
16717;"Джамбичи, Красногвардейский р-н";Адыгея
16446;Джерокай;Адыгея
16612;"Джиджихабль, Теучежский р-н";Адыгея
16697;"Дмитриевский, Кошехабльский р-н";Адыгея
16718;"Догужиев, Красногвардейский р-н";Адыгея
16422;Дондуковская;Адыгея
16732;"Дорошенко,Шовгеновский р-н";Адыгея
16426;Дружба;Адыгея
16592;"Дружный, Тахтамукайский р-н";Адыгея
16430;Дукмасов;Адыгея
16639;"Дьяков, Майкопский р-н";Адыгея
16447;Егерухай;Адыгея
16448;Еленовское;Адыгея
16733;"Задунаевский, Шовгеновский р-н";Адыгея
16425;Зарево;Адыгея
16427;Игнатьевский;Адыгея
34850;Казазов;Адыгея
16698;"Казенно-Кужорский, Кошехабльский р-н";Адыгея
16640;"Калинин, Майкопский р-н";Адыгея
16421;Каменномостский;Адыгея
16641;"Кармирастх, Майкопский р-н";Адыгея
16699;"Кармолино-Гидроицкий, Кошехабльский р-н";Адыгея
16680;"Карцев, Гиагинский р-н";Адыгея
16734;"Касаткин,  Шовгеновский р-н";Адыгея
16735;"Келеметов, Шовгеновский р-н";Адыгея
16417;Келермесская;Адыгея
16642;"Киша, Майкопский р-н";Адыгея
1600;Козет;Адыгея
16613;"Колос, Теучежский р-н";Адыгея
16643;"Коминтерн, Майкопский р-н";Адыгея
16700;"Комсомольский, Кошехабльский р-н";Адыгея
16644;"Косинов, Майкопский р-н";Адыгея
32942;"Кочкин, Теучежский р-н";Адыгея
1229;Кошехабль;Адыгея
16414;"Красная Улька";Адыгея
16594;"Красноармейский, Тахтамукайский р-н";Адыгея
16449;Красногвардейское;Адыгея
46397;Красное;Адыгея
16411;"Краснооктябрьский, Майкопский р-н";Адыгея
16645;"Красный Мост, Майкопский р-н";Адыгея
16681;"Красный Пахарь, Гиагинский р-н";Адыгея
16701;"Красный Фарс, Кошехабльский р-н";Адыгея
16682;"Красный Хлебороб, Гиагинский р-н";Адыгея
16702;"Красный, Кошехабльский р-н";Адыгея
16646;"Круглый, Майкопский р-н";Адыгея
16416;Кужорская;Адыгея
16615;"Кунчукохабль, Теучежский р-н";Адыгея
16647;"Курджипская, Майкопский р-н";Адыгея
16683;"Курский,  Гиагинский р-н";Адыгея
16736;"Лейбоабазов, Шовгеновский р-н";Адыгея
16684;Лесной;Адыгея
16719;"Лесной,Красногвардейский р-н";Адыгея
16737;"Лесхозный, Шовгеновский р-н";Адыгея
1233;Майкоп;Адыгея
16445;Майский;Адыгея
16738;"Мамацев, Шовгеновский р-н";Адыгея
16431;Мамхег;Адыгея
16648;"Махошеполяна, Майкопский р-н";Адыгея
16649;"Меркулаевка, Майкопский р-н";Адыгея
16720;"Мирный, Красногвардейский р-н";Адыгея
16650;"Мирный, Майкопский р-н";Адыгея
16739;"Михайлов, Шовгеновский р-н";Адыгея
16685;"Михельсоновский, Гиагинский р-н";Адыгея
16740;"Мокроназаров, Шовгеновский р-н";Адыгея
16721;"Набережный,  Красногвардейский р-н";Адыгея
16595;Натухай;Адыгея
1083;Натырбово;Адыгея
16703;"Натырбово, Кошехабльский р-н";Адыгея
16616;"Начерезий, Теучежский р-н";Адыгея
16686;"Нечаевский, Гиагинский р-н";Адыгея
16617;"Нешукай, Теучежский р-н";Адыгея
16687;"Нижний Айрюм, Гиагинский р-н";Адыгея
16383;"Новая Адыгея";Адыгея
16704;"Новоалексеевский, Кошехабльский р-н";Адыгея
16618;"Нововочепший, Теучежский р-н";Адыгея
16596;"Новомогилевский, Тахтамукайский р-н";Адыгея
16651;"Новопрохладное, Майкопский р-н";Адыгея
16741;"Новорусов, Шовгеновский р-н";Адыгея
16652;"Новосвободная, Майкопский р-н";Адыгея
16722;"Новосевастопольское, Красногвардейский р-н";Адыгея
16423;Новый;Адыгея
16597;"Новый Сад, Тахтамукайский р-н";Адыгея
16688;"Образцовое, Гиагинский р-н";Адыгея
16653;"Октябрьский, Майкопский р-н";Адыгея
16742;"Орехов, Шовгеновский р-н";Адыгея
16598;Отрадный;Адыгея
16705;"Отрадный, Кошехабльский р-н";Адыгея
16599;"Панахес, Тахтамукайский р-н";Адыгея
16723;"Папенков, Красногвардейский р-н";Адыгея
16743;"Пентюхов, Шовгеновский р-н";Адыгея
16689;"Первомайский, Гиагинский р-н";Адыгея
16654;"Первомайский, Майкопский р-н";Адыгея
16619;"Петров, Теучежский р-н";Адыгея
16744;"Пикалин, Шовгеновский р-н";Адыгея
16706;"Плодопитомник, Кошехабльский р-н";Адыгея
16655;"Победа п, Майкопский р-н";Адыгея
16656;"Победа х, Майкопский р-н";Адыгея
16657;"Подгорный, Майкопский р-н";Адыгея
16707;"Политотдел, Кошехабльский р-н";Адыгея
16620;"Понежукай, Теучежский р-н";Адыгея
16724;"Преображенское,  Красногвардейский р-н";Адыгея
16600;"Прикубанский, Тахтамукайский р-н, ";Адыгея
16658;"Приречный, Майкопский р-н";Адыгея
16690;"Прогресс, Гиагинский р-н";Адыгея
16659;"Пролетарский, Майкопский р-н";Адыгея
16601;"Псейтук, Тахтамукайский р-н";Адыгея
1617;Псекупс;Адыгея
16725;"Пустоселов, Красногвардейский р-н";Адыгея
16622;"Пчегатлукай, Теучежский р-н";Адыгея
16745;"Пшизов,  Шовгеновский р-н";Адыгея
16623;"Пшикуйхабль, Теучежский р-н";Адыгея
16442;Пшичо;Адыгея
16429;Садовое;Адыгея
16691;"Садовый, Гиагинский р-н";Адыгея
16660;"Садовый, Майкопский р-н";Адыгея
16726;"Саратовский, Красногвардейский р-н";Адыгея
16746;"Свободный Труд, Шовгеновский р-н";Адыгея
16727;"Свободный, Красногвардейский р-н";Адыгея
16661;"Севастопольская, Майкопский р-н";Адыгея
16410;"Северо-Восточные Сады";Адыгея
16747;"Семено-Макаровский, Шовгеновский р-н";Адыгея
16419;Сергиевское;Адыгея
16708;"Смольчев-Малиновский, Гиагинский р-н";Адыгея
16662;"Советский, Майкопский р-н";Адыгея
16412;Совхозный;Адыгея
16709;"Соколов, Кошехабльский р-н";Адыгея
16663;"Спокойный, Майкопский р-н";Адыгея
16602;"Старобжегокай, Тахтамукайский р-н";Адыгея
16603;"Старомогилевский, Тахтамукайский р-н";Адыгея
16664;"Султанская Караулка, Майкопский р-н";Адыгея
16604;"Суповский, Тахтамукайский р-н";Адыгея
16665;"Табачный, Майкопский р-н";Адыгея
16692;"Тамбовский, Гиагинский р-н";Адыгея
16693;"Тапехин, Гиагинский р-н";Адыгея
16624;"Тауйхабль, Теучежский р-н";Адыгея
1350;Тахтамукай;Адыгея
16415;Тимирязева;Адыгея
16748;"Тихонов, Шовгеновский р-н";Адыгея
16666;"Ткачев, Майкопский р-н";Адыгея
1624;Тлюстенхабль;Адыгея
40046;"Трехречный, Майкопский р-н";Адыгея
16626;"Тугургой, Теучежский р-н";Адыгея
16413;Тульский;Адыгея
16667;"Удобный, Майкопский р-н";Адыгея
16749;"Ульский, Шовгеновский р-н";Адыгея
16438;Уляп;Адыгея
16668;"Усть-Сахрайский, Майкопский р-н";Адыгея
16669;"Учебное Лесничество, Майкопский р-н";Адыгея
16694;"Фарсовый, Гиагинский р-н";Адыгея
16670;"Хакодзь, Майкопский р-н";Адыгея
16432;Хакуринохабль;Адыгея
16752;"Хакуринохабль, Шовгеновский р-н";Адыгея
16671;"Хамышки, Майкопский р-н";Адыгея
16672;"Ханская, Майкопский р-н";Адыгея
16750;"Хатажукай, Шовгеновский р-н";Адыгея
16728;"Хатукай,  Красногвардейский р-н";Адыгея
16710;"Хачемзий, Кошехабльский р-н";Адыгея
16605;"Хаштук, Тахтамукайский р-н";Адыгея
16443;Ходзь;Адыгея
16606;"Хомуты, Тахтамукайский р-н";Адыгея
16627;"Чабанов, Теучежский р-н";Адыгея
16695;"Черемушкин, Гиагинский р-н";Адыгея
16711;"Чехрак, п Кошехабльский р-н";Адыгея
16751;"Чикалов,  Шовгеновский р-н";Адыгея
16729;"Чумаков, Красногвардейский р-н";Адыгея
16673;"Шаумян, Майкопский р-н";Адыгея
16628;"Шевченко, Теучежский р-н";Адыгея
16712;"Шелковников, Кошехабльский р-н";Адыгея
16607;"Шенджий,  Тахтамукайский р-н";Адыгея
16730;"Штурбино, Красногвардейский р-н";Адыгея
16629;"Шундук, Теучежский р-н";Адыгея
16674;Шунтук;Адыгея
1627;Энем;Адыгея
323;Яблоновский;Адыгея
44227;"Акимовка, Краснощёковский р-н";Алтай
15403;Акташ;Алтай
38033;"Алексеевка, Благовещенский р-н";Алтай
40032;"Ануйское, Смоленский р-н";Алтай
13481;Артыбаш;Алтай
13516;"Барангол, майминский р-н";Алтай
13523;Барлак;Алтай
32674;Беш-Озек;Алтай
37741;Бийка;Алтай
13504;Бирюля;Алтай
42310;Верх-Бийск;Алтай
37671;"Верх-Уймон, Усть-Коксинский р-н";Алтай
39664;Гилев-Лог;Алтай
822;Горно-Алтайск;Алтай
37885;Горьковское;Алтай
37875;Дегтярка;Алтай
36431;Дмитриевка;Алтай
13512;Дубровка;Алтай
46112;Замульта;Алтай
13514;Известковый;Алтай
33180;Иогач;Алтай
40296;Кабаново;Алтай
13521;Камлак;Алтай
51929;"Карабинка, Солтонский р-н";Алтай
51758;"Каракол, Онгудайский р-н";Алтай
37931;"Катунское, Смоленский р-н";Алтай
13518;"Катунь, Чемальский р-н";Алтай
52321;Кебезень;Алтай
40273;Комарское;Алтай
42556;"Комсомольский, Мамонтовский р-н";Алтай
42313;"Комсомольский, Павловский р-н";Алтай
51789;"Контошино, Косихинский р-н";Алтай
43981;Коротояк;Алтай
15404;Кош-Агач;Алтай
36698;Курай;Алтай
31704;Кызыл-Озек;Алтай
42312;Лебедино;Алтай
77;Майма;Алтай
40286;"Макарьевка, Алтайский р-н";Алтай
39833;"Малышев Лог, Волчихинский р-н";Алтай
13476;"Манжерок, Майминский р-н";Алтай
36883;Мульта;Алтай
13524;Мыюта;Алтай
42311;"Николаевка, Благовещенский р-н";Алтай
42314;"Николаевка, Петропавловский р-н";Алтай
49370;Озеро-Куреево;Алтай
52014;"Озёрное, Онгудайский р-н";Алтай
13482;Онгудай;Алтай
36432;Ортолык;Алтай
13505;Паспаул;Алтай
35994;Пещерка;Алтай
13506;"Подгорное, Майминский р-н";Алтай
51835;"Подойниково, Панкрушихинский р-н";Алтай
13513;Рыбалка;Алтай
37595;Савинка;Алтай
33181;Сейка;Алтай
37686;"Семеновка, Кулундинский р-н";Алтай
39121;"Сорочий лог";Алтай
38083;"Сосновка, Красногорский р-н";Алтай
13483;Соузга;Алтай
39107;Староперуново;Алтай
37599;"Степное, Солонешенский р-н";Алтай
39506;Ташанта;Алтай
48145;Теньга;Алтай
49350;Тихонькая;Алтай
43488;Туньжа;Алтай
15405;Турочак;Алтай
40031;"Тягун, Заринский р-н";Алтай
13519;"Узнезя, Чемальский р-н";Алтай
15406;Улаган;Алтай
36884;Ускуч;Алтай
15407;Усть-Кан;Алтай
15408;Усть-Кокса;Алтай
13515;"Усть-Муны, Майминский р-н";Алтай
13525;Усть-Сема;Алтай
39507;Хорошее;Алтай
48807;Чаган-Узун;Алтай
13478;Чемал;Алтай
46886;Чендек;Алтай
13517;"Чепош, Чемальский р-н";Алтай
13522;Черга;Алтай
37782;Черемное;Алтай
48174;"Черный Ануй";Алтай
39505;Чибиля;Алтай
13503;Чоя;Алтай
13479;Шебалино;Алтай
13520;"Элекмонар, Чемальский р-н";Алтай
52446;Юстик;Алтай
14854;Авиатор;"Алтайский край"
33757;Акутиха;"Алтайский край"
47062;Аламбай;"Алтайский край"
795;Алейск;"Алтайский край"
51338;"Александровка, Немецкий национальный р-н";"Алтайский край"
33761;"Алексеевка, Петропавловский р-н";"Алтайский край"
33679;Аллак;"Алтайский край"
6;Алтайское;"Алтайский край"
43985;"Алтайское, Табунский р-н";"Алтайский край"
33308;"Антипино, Тогульский р-н";"Алтайский край"
50419;Антоньевка;"Алтайский край"
36436;Антошиха;"Алтайский край"
35717;Арбузовка;"Алтайский край"
48685;Асямовка;"Алтайский край"
24510;Ащегуль;"Алтайский край"
13480;Ая;"Алтайский край"
1856;Баево;"Алтайский край"
34990;Бажево;"Алтайский край"
36668;Барановка;"Алтайский край"
274;Барнаул;"Алтайский край"
32719;"Баюновские Ключи";"Алтайский край"
49042;Безрукавка;"Алтайский край"
50420;Белоглазово;"Алтайский край"
814;Белокуриха;"Алтайский край"
33330;Белояровка;"Алтайский край"
37725;"Березовка, Красногорский р-н";"Алтайский край"
31681;"Березовка, Первомайский р-н";"Алтайский край"
48612;"Березовский, Панкрушихинский р-н";"Алтайский край"
46416;"Берёзовка, гор. окр. Барнаул";"Алтайский край"
44711;"Берёзовка, Чарышский р-н";"Алтайский край"
44337;Бестужево;"Алтайский край"
275;Бийск;"Алтайский край"
13477;"Бирюзовая Катунь";"Алтайский край"
803;Благовещенка;"Алтайский край"
33309;"Бобково, Рубцовский р-н";"Алтайский край"
34302;Бобровка;"Алтайский край"
47344;"Большая Шелковка";"Алтайский край"
50378;Большепанюшево;"Алтайский край"
46722;Большеромановка;"Алтайский край"
50249;"Большой Бащелак";"Алтайский край"
49548;Бор-Форпост;"Алтайский край"
14855;"Борзовая заимка";"Алтайский край"
31271;Боровиха;"Алтайский край"
44197;"Боровлянка, Троицкий р-н";"Алтайский край"
47625;"Боровой, Бийский р-н";"Алтайский край"
33819;Боровское;"Алтайский край"
13502;Бочкари;"Алтайский край"
48666;Брагино;"Алтайский край"
51174;Буланиха;"Алтайский край"
34212;"Бураново, Калманский р-н";"Алтайский край"
809;Бурла;"Алтайский край"
48730;Бурсоль;"Алтайский край"
48611;Буян;"Алтайский край"
51733;"Быково, Шелаболихинский р-н";"Алтайский край"
51732;"Быково, Шипуновский р-н";"Алтайский край"
808;"Быстрый Исток";"Алтайский край"
48617;Быстрянка;"Алтайский край"
43610;Васильчуки;"Алтайский край"
42423;Велижанка;"Алтайский край"
51630;Верх-Ануйское;"Алтайский край"
13510;Верх-Ая;"Алтайский край"
51772;"Верх-Камышенка, Краснощековский р-н";"Алтайский край"
16764;"Верх-Катунское, Бийский р-н";"Алтайский край"
37583;Верх-Марушка;"Алтайский край"
47950;"Верх-Обский, Смоленский р-н";"Алтайский край"
45721;Верх-Пайва;"Алтайский край"
2334;Верх-Суетка;"Алтайский край"
50669;Верх-Чуманка;"Алтайский край"
49;Веселоярск;"Алтайский край"
52603;Вишнёвка;"Алтайский край"
13276;Власиха;"Алтайский край"
36440;Воеводское;"Алтайский край"
804;Волчиха;"Алтайский край"
35737;Вострово;"Алтайский край"
35534;Вылково;"Алтайский край"
792;Гальбштадт;"Алтайский край"
48684;"Георгиевка, Локтевский р-н";"Алтайский край"
47345;Гилево;"Алтайский край"
52043;Глушинка;"Алтайский край"
43744;"Глядень, Благовещенский р-н";"Алтайский край"
35562;Голуха;"Алтайский край"
50457;"Гонохово, Завьяловский р-н";"Алтайский край"
783;Горняк;"Алтайский край"
31838;Городецк;"Алтайский край"
43446;"Гришино, Заринский р-н";"Алтайский край"
43809;Гришковка;"Алтайский край"
13507;"Долина свободы, Красногорский район";"Алтайский край"
45687;"Дружба, Алейский р-н";"Алтайский край"
48609;Екатерининское;"Алтайский край"
48738;"Екатериниовка, Кулундинский р-н";"Алтайский край"
46195;Елунино;"Алтайский край"
2335;Ельцовка;"Алтайский край"
50648;"Ермачиха, Мамонтовский р-н";"Алтайский край"
35428;Журавлиха;"Алтайский край"
34932;"Забродино, Тальменский р-н";"Алтайский край"
48608;"Заветы Ильича";"Алтайский край"
801;Завьялово;"Алтайский край"
36768;Закладное;"Алтайский край"
36572;Заковряшино;"Алтайский край"
1858;Залесово;"Алтайский край"
98;Заринск;"Алтайский край"
47763;"Заря, Бийский р-н";"Алтайский край"
50784;"Зеленая Дубрава, Рубцовский р-н";"Алтайский край"
47060;"Зеленая Поляна, Ключевский р-н";"Алтайский край"
35159;"Зеленый Дол";"Алтайский край"
47162;Зимари;"Алтайский край"
784;Змеиногорск;"Алтайский край"
787;Зональное;"Алтайский край"
32057;"Зудилово, Первомайский р-н";"Алтайский край"
36439;"Ильинка, Шелаболихинский р-н";"Алтайский край"
36442;"им Мамонтова";"Алтайский край"
50782;"Казанцево, Курьинский р-н";"Алтайский край"
34988;Казачий;"Алтайский край"
14856;"Казенная заимка";"Алтайский край"
36855;Каип;"Алтайский край"
701;Калманка;"Алтайский край"
786;Камень-на-Оби;"Алтайский край"
45927;"Камышенка, Завьяловский р-н";"Алтайский край"
45539;"Камышенка, Петропавловский р-н";"Алтайский край"
47389;Камыши;"Алтайский край"
50722;Карагуж;"Алтайский край"
34311;Карамышево;"Алтайский край"
50583;"Карпово Второе";"Алтайский край"
13508;Катунь;"Алтайский край"
51430;Кашино;"Алтайский край"
35343;Кашкарагаиха;"Алтайский край"
36853;Киприно;"Алтайский край"
48161;"Кировский, Локтевский р-н";"Алтайский край"
36766;"Кировский, Топчихинский р-н";"Алтайский край"
48665;Клепиково;"Алтайский край"
52378;Клочки;"Алтайский край"
815;Ключи;"Алтайский край"
36854;"Колыванское,  Павловский р-н";"Алтайский край"
45176;Колывань;"Алтайский край"
36084;"Коминтерн, Волчихинский р-н";"Алтайский край"
33090;"Комсомольский, Павловский р-н";"Алтайский край"
49847;Корболиха;"Алтайский край"
49993;Королёвский;"Алтайский край"
49079;Корчино;"Алтайский край"
1861;Косиха;"Алтайский край"
36856;"Костин Лог";"Алтайский край"
791;Красногорское;"Алтайский край"
812;"Краснощёково, Краснощёковский р-н";"Алтайский край"
42742;"Краснояры, Троицкий р-н";"Алтайский край"
36848;"Красный Алтай";"Алтайский край"
31766;"Красный Яр, Алейский р-н";"Алтайский край"
52696;"Красный Яр, Ключевский р-н";"Алтайский край"
16936;"Красный Яр, Советский р-н";"Алтайский край"
44114;"Красный Яр, Шипуновский р-н";"Алтайский край"
39149;Крестьянка;"Алтайский край"
50891;"Круглое, Угловский р-н";"Алтайский край"
1857;Крутиха;"Алтайский край"
47866;Крутишка;"Алтайский край"
52518;Кубанка;"Алтайский край"
50475;Кузьминка;"Алтайский край"
31414;"Куйбышево, Рубцовский р-н";"Алтайский край"
805;Кулунда;"Алтайский край"
50343;"Курган, Благовещенский р-н";"Алтайский край"
48613;Курск;"Алтайский край"
813;Курья;"Алтайский край"
36057;Кусак;"Алтайский край"
816;Кытманово;"Алтайский край"
36860;Ларичиха;"Алтайский край"
14858;"Лебяжье, гор. округ Барнаул";"Алтайский край"
31307;"Лебяжье, Павловский р-н";"Алтайский край"
36718;Леньки;"Алтайский край"
35174;Лесное;"Алтайский край"
47068;Линевский;"Алтайский край"
52517;Лобаниха;"Алтайский край"
36850;Ложкино;"Алтайский край"
36211;"Луговое, Тальменский р-н";"Алтайский край"
50584;"Луговское, Зональный р-н";"Алтайский край"
45250;"Луковка, Панкрушихинский р-н";"Алтайский край"
35913;"Малиновое Озеро, Михайловский р-н";"Алтайский край"
36438;Малиновский;"Алтайский край"
1271;Малоенисейское;"Алтайский край"
48934;Малоугренево;"Алтайский край"
782;Мамонтово;"Алтайский край"
49369;"Маралиха, Чарышский р-н";"Алтайский край"
49342;Мартовка;"Алтайский край"
52695;Масальский;"Алтайский край"
52462;Маяк;"Алтайский край"
43810;Мельниково;"Алтайский край"
34031;"Мирный, Зональный р-н";"Алтайский край"
35580;"Мирный, Родинский р-н";"Алтайский край"
47614;"Мирный, Угловский р-н";"Алтайский край"
31963;"Михайловка, Бурлинский р-н";"Алтайский край"
1147;Михайловское;"Алтайский край"
45139;Моховское;"Алтайский край"
50096;"Назаровка, Михайловский р-н";"Алтайский край"
34023;Налобиха;"Алтайский край"
14857;"Научный городок";"Алтайский край"
36441;Ненинка;"Алтайский край"
42368;Нижнекаменка;"Алтайский край"
48610;Нижнечуманка;"Алтайский край"
48155;"Нижняя Ненинка";"Алтайский край"
46931;"Николаевка, Михайловский р-н";"Алтайский край"
37628;"Никольское, Советский р-н";"Алтайский край"
48615;"Новая Тараба";"Алтайский край"
36851;"Новая Чемровка";"Алтайский край"
43447;Новиково;"Алтайский край"
796;Новичиха;"Алтайский край"
788;Новоалтайск;"Алтайский край"
48614;Новодраченино;"Алтайский край"
1859;Новоегорьевское;"Алтайский край"
46967;Новоеловка;"Алтайский край"
48618;"Новоеловка, Троицкий р-н";"Алтайский край"
48616;Новозыково;"Алтайский край"
45336;Новоивановка;"Алтайский край"
15521;"Новомихайловка, городской округ Барнаул";"Алтайский край"
36852;Новомоношкино;"Алтайский край"
48902;Новообинка;"Алтайский край"
49996;Новоперуново;"Алтайский край"
31415;Новопесчаное;"Алтайский край"
47985;"Новопокровка, Быстроистокский р-н";"Алтайский край"
36644;Новороманово;"Алтайский край"
46141;Новороссийский;"Алтайский край"
13278;Новосиликатный;"Алтайский край"
16935;Новотырышкино;"Алтайский край"
46229;Новофирсово;"Алтайский край"
23772;"Новые Зори";"Алтайский край"
34992;"Новый, Первомайский р-н";"Алтайский край"
52429;"Огни, Усть-Калманский р-н";"Алтайский край"
31328;Озерки;"Алтайский край"
48120;Озерно-Кузнецово;"Алтайский край"
14852;Октябрский;"Алтайский край"
34111;"Октябрьский, Каменский р-н";"Алтайский край"
46361;"Октябрьский, Кулундинский р-н";"Алтайский край"
46897;"Октябрьский, Кытмановский р-н";"Алтайский край"
32738;"Орехово, Бурлинский р-н";"Алтайский край"
24465;Орлеан;"Алтайский край"
32008;"Орлово, Немецкий национальный р-н";"Алтайский край"
32657;"Островное, Мамонтовский р-н";"Алтайский край"
36859;"п Среднесибирский";"Алтайский край"
780;Павловск;"Алтайский край"
779;Панкрушиха;"Алтайский край"
46158;Паново;"Алтайский край"
36857;Первомайский;"Алтайский край"
48182;"Первомайский, Третьяковский р-н";"Алтайский край"
31513;"Первомайское, Бийский р-н";"Алтайский край"
35625;"Первомайское, Первомайский р-он";"Алтайский край"
49371;Песьянка;"Алтайский край"
47743;"Петровка, Троицкий р-н";"Алтайский край"
810;Петропавловское;"Алтайский край"
52514;Петухи;"Алтайский край"
13511;"Платово, Советский р-н";"Алтайский край"
33198;Плешково;"Алтайский край"
46440;Плоское;"Алтайский край"
37426;"Плотава, Алейский р-н";"Алтайский край"
37438;"Плотава, Баевский р-н";"Алтайский край"
43392;Победим;"Алтайский край"
34989;Повалиха;"Алтайский край"
31390;Подсосново;"Алтайский край"
35416;Подстепное;"Алтайский край"
47214;"Покровка, Ключевский р-н";"Алтайский край"
47622;"Покровка, Локтевский р-н";"Алтайский край"
47487;"Покровка, Мамонтовский р-н";"Алтайский край"
31395;Полевое;"Алтайский край"
46862;Поповичи;"Алтайский край"
797;Поспелиха;"Алтайский край"
31717;"Пригородный, Бийский р-н";"Алтайский край"
43951;Приобский;"Алтайский край"
50301;"Приозерный, Усть-Калманский р-н";"Алтайский край"
46451;Протасово;"Алтайский край"
15519;"Прудской, Калманский р-н";"Алтайский край"
49272;Прыганка;"Алтайский край"
44737;"Раздольное, Родинский р-н";"Алтайский край"
46874;"Ракиты, Рубцовский р-н";"Алтайский край"
781;Ребриха;"Алтайский край"
42743;"Ребриха, Ребрихинский р-н";"Алтайский край"
48901;"Редкая Дубрава";"Алтайский край"
52172;Ремовский;"Алтайский край"
802;Родино;"Алтайский край"
800;Романово;"Алтайский край"
52272;Россоши;"Алтайский край"
798;Рубцовск;"Алтайский край"
52173;Саввушка;"Алтайский край"
44927;"Самарка, Локтевский р-н";"Алтайский край"
45926;"Самарка, Рубцовский р-н";"Алтайский край"
32827;"Самсоново, Шипуновский р-н";"Алтайский край"
34993;Санниково;"Алтайский край"
24193;Сараса;"Алтайский край"
48899;"Саратовка, Рубцовский р-н";"Алтайский край"
46155;Свердловское;"Алтайский край"
48900;"Светлое, Завьяловский р-н";"Алтайский край"
45140;Северка;"Алтайский край"
51852;"Северный, Первомайский р-н";"Алтайский край"
42328;Селиверстово;"Алтайский край"
46100;Семиновод;"Алтайский край"
36858;Сентелек;"Алтайский край"
52650;Сереброполь;"Алтайский край"
44958;Сетовка;"Алтайский край"
15517;"Сибирские Огни, Павловский р-н";"Алтайский край"
13090;Сибирский;"Алтайский край"
44116;"Сидоровка, Романовский р-н";"Алтайский край"
806;Славгород;"Алтайский край"
35423;Смазнево;"Алтайский край"
15524;Смоленское;"Алтайский край"
45265;"Советский Путь";"Алтайский край"
1860;Советское;"Алтайский край"
32941;"Соколово, Зональный р-н";"Алтайский край"
34991;Солнечный;"Алтайский край"
2336;Солонешное;"Алтайский край"
52516;"Солоновка, Волчихинский р-н";"Алтайский край"
49100;"Солоновка, Новичихинский р-н";"Алтайский край"
50098;"Солоновка, Смоленский р-н";"Алтайский край"
2332;Солтон;"Алтайский край"
49849;"Сосновый Лог";"Алтайский край"
14853;Спутник;"Алтайский край"
16028;Сростки;"Алтайский край"
51374;Сросты;"Алтайский край"
47994;"СТ Дубрава, гор.окр. Барнаул";"Алтайский край"
47867;"Старая Тараба";"Алтайский край"
799;Староалейское;"Алтайский край"
36849;Старотырышкино;"Алтайский край"
954;"Степное Озеро, Благовещенский р-н";"Алтайский край"
50187;Стуково;"Алтайский край"
46753;"Суворовка, Благовещенский р-н";"Алтайский край"
1863;Табуны;"Алтайский край"
48162;Тайна;"Алтайский край"
817;Тальменка;"Алтайский край"
43550;"Тамбовский, Романовский р-н";"Алтайский край"
33068;"Татьяновка, Благовещенский р-н";"Алтайский край"
820;Тогул;"Алтайский край"
50472;"Топольное, Угловский р-н";"Алтайский край"
794;Топчиха;"Алтайский край"
24026;Точильное;"Алтайский край"
36437;Третьяково;"Алтайский край"
790;Троицкое;"Алтайский край"
47865;Трусово;"Алтайский край"
15950;"Тугозвоново, Шипуновский р-н";"Алтайский край"
46880;Тулата;"Алтайский край"
51780;"Тумановский, Завьяловский р-н";"Алтайский край"
785;Тюменцево;"Алтайский край"
2337;Угловское;"Алтайский край"
36163;"Урлапово, Шипуновский р-н";"Алтайский край"
15518;"Урожайное, Павловский р-н";"Алтайский край"
35743;"Урожайное, Советский р-н";"Алтайский край"
45648;"Успенка, Локтевский р-н";"Алтайский край"
35652;Усть-Волчиха;"Алтайский край"
47868;Усть-Кажа;"Алтайский край"
2330;Усть-Калманка;"Алтайский край"
42744;"Усть-Козлуха, Краснощёковский р-н";"Алтайский край"
